Galaxy,Rad_kpc,Vobs,errV,Vgas,Vdisk,Vbulge,Rad_meters,V_baryonic_sq,V_baryonic,Accel,Exponent,Nu,V_calculated
NGC0100,1.15,33.0,4.0,-3.62,34.7,0.0,3.5488999999999996e+19,566.9858000000002,23.811463625741283,1.597638141395926e-11,0.2957595748676309,3.905735460695474,47.05843755131266
NGC0100,1.59,42.7,4.0,-4.31,41.73,0.0,4.90674e+19,819.6168339999999,28.628950976240816,1.6703897781419028e-11,0.3024186114872015,3.8318380146294704,56.04140381852913
NGC0100,2.05,49.9,4.0,-3.92,46.7,0.0,6.326299999999999e+19,1018.5758000000002,31.915134340936124,1.6100655991653898e-11,0.29690765074241604,3.892756657625564,62.968783748348564
NGC0100,2.51,55.5,4.0,3.21,50.33,0.0,7.74586e+19,1175.534194,34.28606413690554,1.5176290224713588e-11,0.2882586941076497,3.993094476880527,68.51291190312672
NGC0100,2.97,61.9,4.0,7.43,53.12,0.0,9.16542e+19,1353.202724,36.78590387634916,1.476421946839316e-11,0.2843183233334955,4.04084583388791,73.94649139534053
NGC0100,3.42,67.9,4.0,10.05,55.1,0.0,1.055412e+20,1497.5671000000002,38.698412112126775,1.4189407548900336e-11,0.2787287290975597,4.1109150924888,78.46254643716763
NGC0100,3.88,73.1,4.0,11.97,55.08,0.0,1.197368e+20,1538.831844,39.2279472315338,1.2851786952716293e-11,0.26526586156858867,4.291882453672202,81.26798502741187
NGC0100,4.34,76.1,3.0,13.61,54.16,0.0,1.339324e+20,1534.5526759999998,39.173366921927965,1.1457665777660968e-11,0.25046536445243617,4.5134183265551515,83.22306273457285
NGC0100,4.79,77.8,5.34,14.82,53.32,0.0,1.478194e+20,1527.4227039999998,39.08225561556036,1.0333032768364638e-11,0.2378556688774732,4.724032898382319,84.94465906360492
NGC0100,5.24,79.0,4.0,15.7,52.48,0.0,1.617064e+20,1513.3991839999999,38.90243159495303,9.358931891378446e-12,0.2263668078404187,4.936456599551407,86.43395970110656
NGC0100,5.7,78.5,5.6,16.36,50.92,0.0,1.75902e+20,1460.3589440000003,38.214643057341256,8.302116769564874e-12,0.21320334882021683,5.2081113464634985,87.21073320501242
NGC0100,6.16,79.8,7.15,16.58,49.36,0.0,1.900976e+20,1395.644816,37.35832994125942,7.341727701980456e-12,0.20049278088405126,5.504407306416655,87.6481461432752
NGC0100,7.16,83.4,5.12,17.02,46.44,0.0,2.209576e+20,1281.7502559999998,35.80153985515148,5.8008878445457406e-12,0.17821605982297536,6.126010068895579,88.61159616024015
NGC0100,7.52,84.6,4.0,17.46,45.44,0.0,2.320672e+20,1254.656656,35.42113290113686,5.4064368251954605e-12,0.17205019512812653,6.326587732653081,89.09374505845591
NGC0100,7.98,86.1,5.53,18.01,44.24,0.0,2.462628e+20,1224.661796,34.995168180764615,4.9729873777119414e-12,0.16500924670728492,6.574010973824435,89.72703096685827
NGC0100,8.44,87.5,10.2,18.77,43.11,0.0,2.604584e+20,1207.2100659999999,34.7449286371407,4.6349438758742276e-12,0.15930222549572257,6.790645780757078,90.54134934476278
NGC0100,8.9,89.0,7.77,19.76,41.91,0.0,2.74654e+20,1198.423726,34.61825711961826,4.3633944016835724e-12,0.15456524202413563,6.9826351801659285,91.47762387553108
NGC0100,9.35,90.4,5.16,20.86,40.72,0.0,2.88541e+20,1197.874064,34.61031730568213,4.1514864923875636e-12,0.15076530749684955,7.145384677239133,92.51632819220491
NGC0100,9.62,91.2,13.7,21.63,40.12,0.0,2.968732e+20,1208.2795239999998,34.76031536105505,4.0700188632722646e-12,0.14927868965216853,7.211315081885801,93.34497498288268
UGC06983,1.74,56.9,6.6,0.0,57.53,0.0,5.36964e+19,1522.462414,39.01874439291967,2.83531561519953e-11,0.3940037071416816,3.0707961895857587,68.37522782191469
UGC06983,2.61,87.4,4.8,0.0,63.17,0.0,8.05446e+19,1835.6064940000003,42.843978503402326,2.2789938667520853e-11,0.3532410617080168,3.3603036832521957,78.53785878663774
UGC06983,3.5,92.1,5.7,0.0,61.1,0.0,1.0801e+20,1717.2766000000001,41.44003619689539,1.589923710767522e-11,0.29504465150228526,3.9138689537028863,81.98289803160444
UGC06983,4.37,93.5,5.2,8.69,59.01,0.0,1.348582e+20,1677.3189459999999,40.95508449509047,1.2437648923091064e-11,0.26095687929965655,4.353772495628127,85.45563230993471
UGC06983,5.24,98.2,4.4,16.6,57.64,0.0,1.617064e+20,1803.8500160000003,42.47175550880844,1.1155093527528905e-11,0.24713611267309504,4.566926940982068,90.76371100589341
UGC06983,6.11,99.7,4.4,18.86,56.44,0.0,1.885546e+20,1821.0174559999998,42.67338111750696,9.65777263455784e-12,0.22995247679657163,4.867870471344775,94.15135209791616
UGC06983,6.98,102.0,3.5,23.82,56.03,0.0,2.154028e+20,2011.4984140000001,44.849731481916365,9.338311358998119e-12,0.2261172933592566,4.941310574799894,99.69673206425283
UGC06983,7.85,107.0,4.4,29.74,55.57,0.0,2.42251e+20,2304.959054,48.00998910643492,9.514755579956326e-12,0.2282435015864869,4.9002895433402225,106.27778107461396
UGC06983,8.72,108.0,4.4,30.17,54.32,0.0,2.6909920000000003e+20,2267.533604,47.61862664966305,8.426385526229732e-12,0.21479307023367603,5.173529354413216,108.31044115140698
UGC06983,9.6,110.0,4.4,31.9,52.55,0.0,2.96256e+20,2287.9011499999997,47.83200967971134,7.722716670717216e-12,0.20562913761167895,5.3802477257731605,110.94807325538056
UGC06983,10.47,113.0,4.4,35.89,51.23,0.0,3.2310420000000003e+20,2495.368034,49.953658864992065,7.723106149656985e-12,0.2056343227824014,5.380125530891278,115.86799932981226
UGC06983,11.35,110.0,5.2,38.26,49.57,0.0,3.50261e+20,2594.132654,50.932628579330164,7.406284610618938e-12,0.2013723330967121,5.4826951778270185,119.25954298390297
UGC06983,12.19,108.0,5.7,39.33,47.76,0.0,3.761834e+20,2596.1169959999997,50.95210492217176,6.901200308147569e-12,0.1943846288670376,5.66062821766548,121.22562898957689
UGC06983,13.12,109.0,8.6,40.63,45.68,0.0,4.048832e+20,2610.6616040000004,51.09463380825819,6.447937587926593e-12,0.18789274695781666,5.837833739445526,123.45285899527066
UGC06983,13.94,108.0,9.8,40.95,43.38,0.0,4.301884e+20,2542.541724,50.4236226782646,5.910298194930407e-12,0.1798888725057582,6.073970195900036,124.27116581656541
UGC06983,14.86,108.0,9.8,40.63,41.42,0.0,4.585796e+20,2439.9804440000003,49.396158190693335,5.320734816812611e-12,0.17068109107814106,6.37309634207292,124.70056311976246
UGC06983,15.68,109.0,12.3,40.09,39.99,0.0,4.838848e+20,2342.8401460000005,48.40289398372788,4.841731226110018e-12,0.1628170725407164,6.655424155033588,124.87031232070665
UGC11557,0.33,4.0,7.9,1.71,21.94,0.0,1.01838e+19,224.35135600000007,14.978362927903705,2.2030220153577256e-11,0.3473033894931835,3.4082108564507996,27.65206551378501
UGC11557,0.99,17.0,8.6,2.41,47.32,0.0,3.05514e+19,1035.832004,32.184344082177596,3.3904567515727596e-11,0.43085258969883194,2.8567732211616597,54.39795152990062
UGC11557,1.76,33.3,7.9,-7.34,59.39,0.0,5.43136e+19,1676.3747660000004,40.943555854371034,3.086473306869736e-11,0.4110842765575393,2.9667521401006742,70.52225481818678
UGC11557,2.42,44.9,10.5,-10.59,70.77,0.0,7.46812e+19,2416.0088339999998,49.15291277228644,3.235096428552299e-11,0.4208653952863614,2.911025613190827,83.86336266492839
UGC11557,3.19,53.0,7.9,0.97,81.19,0.0,9.84434e+19,3033.1763060000003,55.0742798954285,3.081137289041216e-11,0.41072877341424213,2.9688282739664023,94.8945708519606
UGC11557,3.85,60.8,7.9,9.74,83.68,0.0,1.18811e+20,3315.945104000001,57.584243539357196,2.790941162013619e-11,0.39090834674142777,3.0906374365418623,101.23430286192573
UGC11557,4.62,69.0,7.9,11.43,87.03,0.0,1.425732e+20,3614.7865140000004,60.123094680829595,2.5353899007667638e-11,0.37258209574809414,3.2149491443617055,107.80238777612735
UGC11557,5.28,76.6,7.9,16.36,90.49,0.0,1.629408e+20,4034.3320459999995,63.5163919472761,2.4759495755513658e-11,0.36818873861327023,3.2466116267950254,114.44609791030607
UGC11557,5.94,85.0,7.9,17.72,93.96,0.0,1.833084e+20,4375.099936,66.14453821745224,2.3867427439222645e-11,0.3614950948277359,3.2963484485269725,120.09102333723389
UGC11557,7.04,78.1,6.7,24.54,93.48,0.0,2.172544e+20,4621.926384,67.9847511137608,2.1274259043775407e-11,0.34129256296093197,3.4584234624688177,126.43013346599481
UGC11557,8.8,81.6,6.7,35.45,87.18,0.0,2.7156800000000003e+20,4752.864604000001,68.9410226497983,1.7501563527367e-11,0.30955514566524633,3.7561973387072327,133.6139864564358
UGC11557,10.56,84.5,6.7,33.35,79.1,0.0,3.258816e+20,3990.3550999999998,63.16925755460483,1.2244800258744278e-11,0.25892587693515445,4.383662240876298,132.2587198620876
F565-V2,1.26,21.7,10.0,5.7,11.4,0.0,3.88836e+19,92.2716,9.605810741421049,2.373021016572539e-12,0.11398570652518758,9.282526551538504,29.266253210018878
F565-V2,2.51,40.3,10.0,10.7,17.23,0.0,7.74586e+19,251.051534,15.844605832900987,3.24110601017834e-12,0.13321288112292234,8.01787935478952,44.86536427409053
F565-V2,3.78,57.7,7.0,14.75,19.15,0.0,1.166508e+20,386.25485000000003,19.653367395945153,3.3112061811834976e-12,0.13464577031144803,7.938112104609594,55.37268550692808
F565-V2,5.03,68.5,7.0,18.18,18.51,0.0,1.552258e+20,488.11764600000004,22.093384666003534,3.1445651818190026e-12,0.13121391810593808,8.132074101668874,63.00324489741918
F565-V2,6.29,73.5,7.0,21.5,20.41,0.0,1.941094e+20,653.871326,25.57090780555121,3.3685711562654867e-12,0.13580709705018829,7.874699212906637,71.75681163620928
F565-V2,7.54,78.5,5.0,24.72,20.52,0.0,2.326844e+20,804.770784,28.368482229403813,3.4586366082126687e-12,0.13761065759750518,7.778342952605648,79.11879142270388
F565-V2,8.8,83.1,6.0,27.11,18.68,0.0,2.7156800000000003e+20,895.465604,29.924331304141116,3.297389987038237e-12,0.13436456814461825,7.953631919180858,84.39315025819907
F574-1,0.47,15.3,4.4,0.25,12.99,0.0,1.45042e+19,77.68294600000002,8.813792940613027,5.355893189558888e-12,0.17124407618286033,6.353881430348937,22.216845591672087
F574-1,1.41,41.0,4.36,0.88,32.88,0.0,4.35126e+19,498.07782400000013,22.317657224717834,1.1446749309395443e-11,0.25034601864377276,4.51531176282293,47.42337669871737
F574-1,2.35,60.7,4.4,1.88,41.13,0.0,7.2521e+19,781.7057740000001,27.959001663149564,1.0779026406144429e-11,0.24293459858365507,4.636558879224192,60.20319632196051
F574-1,3.29,74.9,4.4,3.41,42.43,0.0,1.015294e+20,839.768354,28.978756943664784,8.271184051122136e-12,0.21280579276155062,5.216840648114198,66.1886522309312
F574-1,4.22,83.0,6.28,5.43,44.37,0.0,1.302292e+20,935.085474,30.579167320252523,7.180305753241208e-12,0.19827642150073344,5.559976249759208,72.10445913350179
F574-1,5.17,86.8,4.4,7.8,46.69,0.0,1.595462e+20,1063.619806,32.613184542451535,6.666531738142304e-12,0.19105111592746057,5.750112552747738,78.2044346430029
F574-1,6.11,89.4,4.4,10.44,48.85,0.0,1.885546e+20,1206.7019500000001,34.737615778864274,6.399748136614011e-12,0.18718931045940465,5.857775399629749,84.0749011143947
F574-1,7.05,92.5,4.4,13.15,49.34,0.0,2.17563e+20,1292.7628760000002,35.9550118342353,5.942016225185351e-12,0.18037091976860797,6.059153722935616,88.50451396956178
F574-1,7.99,94.7,4.4,16.07,50.15,0.0,2.465714e+20,1415.1552500000003,37.61854928090662,5.739332501660777e-12,0.17726798010886513,6.155941306093392,93.33602015304659
F574-1,8.92,96.3,4.4,18.98,49.17,0.0,2.752712e+20,1472.377294,38.37156882380495,5.348824337598702e-12,0.17113103260106824,6.357729485174693,96.7521396939909
F574-1,9.87,97.8,4.4,21.99,49.76,0.0,3.045882e+20,1622.546596,40.280846515434604,5.327017251489061e-12,0.17078182683199514,6.369648861036434,101.66145816970138
F574-1,10.79,98.8,4.62,25.0,50.33,0.0,3.329794e+20,1790.230094,42.31111076301354,5.376398942397038e-12,0.17157157842617068,6.342761800881918,106.5598566769515
F574-1,11.8,99.5,4.4,27.82,50.68,0.0,3.64148e+20,1955.445104,44.220415013882445,5.369918560585257e-12,0.1714681463158492,6.346269013828936,111.39919511270581
F574-1,12.6,99.7,5.14,30.02,50.19,0.0,3.88836e+20,2059.9570059999996,45.386749233669505,5.297752795523047e-12,0.17031207800701678,6.385759998004184,114.69259368644194
UGC06614,3.23,194.0,16.7,-7.97,37.15,248.5,9.96778e+19,29104.41225,170.6001531359219,2.919848978408432e-10,1.2643863476642363,1.393558366383897,201.3918995135442
UGC06614,9.18,172.0,8.1,-15.63,83.53,176.71,2.832948e+20,17817.992000000002,133.4840514818156,6.289558438771202e-11,0.586826451365101,2.252705146021216,200.34640568316883
UGC06614,10.64,170.0,10.7,-16.24,92.09,164.32,3.283504e+20,16585.28763,128.78387954243343,5.051094084246586e-11,0.5258868753739097,2.4451728731913867,201.37997767144745
UGC06614,11.58,170.0,6.8,-16.14,99.29,157.52,3.573588e+20,16209.184670000002,127.31529629231518,4.5358291638543684e-11,0.4983425243050269,2.5480096171973745,203.2268644300951
UGC06614,12.52,171.0,6.8,-16.04,107.74,151.54,3.863672e+20,16160.530031999999,127.12407337715386,4.1826868409119616e-11,0.478549953353766,2.6293737845763823,206.13605703757926
UGC06614,13.57,172.0,12.1,-16.04,120.8,145.51,4.187702e+20,16709.549646,129.26542324225764,3.990147734007817e-11,0.4674057933335091,2.678277953328735,211.5486195344554
UGC06614,15.76,174.0,19.6,-15.53,131.65,135.02,4.863536e+20,16599.757434,128.84004592517033,3.413104669935619e-11,0.4322892210606534,2.8491784981040142,217.4756812949325
UGC06614,24.94,193.0,23.2,18.69,111.71,107.35,7.696484000000001e+20,11390.763535999999,106.72752004989152,1.4799957403926253e-11,0.28466222260027313,4.036625280350428,214.43004465771915
UGC06614,26.3,194.0,23.0,21.04,108.26,104.53,8.116180000000001e+20,10860.18591,104.21221574268537,1.338090814890749e-11,0.27067141791193516,4.217044885254354,214.00441921763417
UGC06614,34.96,201.0,7.2,34.22,92.64,90.67,1.0788656e+21,8900.48891,94.34240250279828,8.249858842473057e-12,0.21253128207528077,5.222887324310017,215.60670376451858
UGC06614,36.84,202.0,17.1,37.39,88.8,88.32,1.1368824000000001e+21,8613.508804000001,92.80899096531543,7.576429016756703e-12,0.2036722600481363,5.426809757644286,216.2033154812899
UGC06614,47.38,205.0,16.0,54.35,75.25,77.88,1.4621468e+21,8348.736674,91.37142153868461,5.709916866076647e-12,0.17681312330739435,6.170415548619959,226.96954550023506
UGC06614,64.59,204.0,16.0,61.29,63.17,66.7,1.9932474e+21,7638.559994,87.39885579342558,3.832218717054391e-12,0.14485208374887817,7.415660951747471,238.0020400649671
UGC01230,0.78,19.8,10.7,2.9,21.08,0.0,2.40708e+19,212.81854399999997,14.588301614650007,8.841357329212158e-12,0.22001843683653058,5.063393745158399,32.826575888193354
UGC01230,2.35,55.4,10.7,8.06,40.8,0.0,7.2521e+19,830.698,28.82183200284118,1.1454585568318143e-11,0.25043169539505705,4.513952306685912,61.23504840578942
UGC01230,3.91,88.5,10.7,12.62,45.89,0.0,1.206626e+20,1127.974766,33.58533557968418,9.348172225693794e-12,0.22623664706740954,4.938987364240071,74.63948764866792
UGC01230,5.48,105.0,10.7,16.73,51.07,0.0,1.691128e+20,1479.6395540000003,38.46608316426304,8.749423781050283e-12,0.21887155797586116,5.087114419265522,86.75883649789806
UGC01230,7.03,106.0,10.7,20.63,52.93,0.0,2.169458e+20,1714.325954,41.404419498406206,7.902093306254374e-12,0.2080035178132361,5.324932138888563,95.5440702973523
UGC01230,8.6,103.0,10.7,24.32,52.95,0.0,2.65396e+20,1881.1655500000002,43.37240539790248,7.088145827367408e-12,0.196999863464188,5.592551696669714,102.56956462990918
UGC01230,13.27,109.0,15.8,34.07,49.67,0.0,4.095122e+20,2295.634994,47.91278528743659,5.6057792515094806e-12,0.17519334271698994,6.222571432374152,119.51883840141188
UGC01230,14.85,113.0,14.7,36.74,48.73,0.0,4.5827099999999997e+20,2442.149534,49.41810937298189,5.329051006936945e-12,0.17081442437296163,6.368534147872489,124.71131745551358
UGC01230,25.8,105.0,10.4,46.59,38.25,0.0,7.96188e+20,2843.6368500000003,53.32576159793689,3.571564567664924e-12,0.13983917596831522,7.662721355666201,147.61435166762874
UGC01230,32.01,103.0,10.0,43.71,33.76,0.0,9.878285999999999e+20,2434.843396,49.34413233607417,2.4648439982401806e-12,0.11617008899314767,9.11774644345677,148.99759969292526
UGC01230,36.54,103.0,10.0,39.61,31.2,0.0,1.1276244e+21,2016.7345,44.90806720401135,1.7884807210627934e-12,0.0989559094985665,10.613755657368458,146.30491177258932
NGC3992,9.19,248.0,7.0,0.0,218.11,0.0,2.836034e+20,21883.107166000005,147.92939926194524,7.71609478800325e-11,0.6499775855206315,2.0923018031411247,213.9767851467824
NGC3992,13.79,264.0,6.6,6.57,246.64,0.0,4.255594e+20,28025.558116,167.40835736605266,6.585580794596477e-11,0.6004773691698685,2.2150833181149063,249.1564694396102
NGC3992,18.35,272.0,5.7,31.53,243.17,0.0,5.6628100000000003e+20,28194.699393999996,167.91277317107236,4.9789237841283734e-11,0.5221164089820791,2.4585949855542726,263.28567478937873
NGC3992,22.94,271.0,5.7,46.25,231.91,0.0,7.079284000000001e+20,26878.896625999998,163.9478472746745,3.7968382997489574e-11,0.4559431066932871,2.7311203635767014,270.94187923933373
NGC3992,27.52,264.0,5.3,52.31,206.95,0.0,8.492672e+20,22437.35525,149.79103861713492,2.641966538917316e-11,0.38033234370038754,3.160897622296187,266.3121905965626
NGC3992,32.11,242.0,7.4,49.34,187.25,0.0,9.909146e+20,18563.214350000002,136.24688748738447,1.8733414917895044e-11,0.3202639673856989,3.6490674694265794,260.2660592789188
NGC3992,36.7,244.0,5.3,46.74,173.25,0.0,1.1325620000000001e+21,15991.78635,126.45863493648822,1.412000963302671e-11,0.2780462868643013,4.119664206389121,256.67253421883134
NGC3992,41.44,241.0,6.2,45.26,161.14,0.0,1.2788384e+21,13992.873415999999,118.2914765145824,1.0941862096102212e-11,0.24476269232560244,4.605966520903315,253.8714369229709
NGC3992,46.02,237.0,8.6,44.89,151.17,0.0,1.4201772e+21,12527.201794,111.92498288585976,8.820872348887167e-12,0.21976340319881157,5.068647064554421,251.98405624213405
UGC04305,0.25,3.17,3.22,-1.04,6.45,0.0,7.715e+18,20.218750000000004,4.496526437151238,2.6207064160725874e-12,0.11978675198580305,8.858148429363254,13.382850539260623
UGC04305,0.5,10.5,3.32,-3.35,13.17,0.0,1.543e+19,91.008994,9.539863416213043,5.898184964355152e-12,0.17970443570118455,6.079660229888313,23.52240976991822
UGC04305,0.75,17.5,4.47,4.05,18.27,0.0,2.3145e+19,169.947234,13.036381169634463,7.34271911860013e-12,0.20050631755914639,5.50407169957739,30.584338493432494
UGC04305,1.0,22.7,4.96,4.85,24.79,0.0,3.086e+19,306.212786,17.49893671055473,9.92264374594945e-12,0.23308445097127994,4.809696614879436,38.376954025261064
UGC04305,1.26,29.7,5.29,6.16,29.98,0.0,3.88836e+19,451.3937840000001,21.246029840890277,1.1608847534693294e-11,0.252112371090796,4.4874723866848205,45.006856602313086
UGC04305,1.5,34.5,4.7,7.83,30.56,0.0,4.629e+19,490.909156,22.156469845171635,1.0605080060488226e-11,0.2409664496790014,4.670016452301408,47.88062066332681
UGC04305,1.76,36.0,3.51,8.37,30.97,0.0,5.43136e+19,511.2617139999999,22.611097142774828,9.413143558887644e-12,0.2270214766927117,4.923771820324826,50.17306070197603
UGC04305,2.01,37.3,3.45,8.4,29.96,0.0,6.202859999999999e+19,483.45673600000003,21.98764962427772,7.794093950210066e-12,0.20657721658601783,5.358007425689851,50.89562634930215
UGC04305,2.26,35.6,3.57,10.27,30.04,0.0,6.974359999999999e+19,520.577636,22.81617049375289,7.464163536152422e-12,0.20215764803662026,5.463469525925075,53.33066707030876
UGC04305,2.51,34.9,3.88,11.89,31.48,0.0,7.74586e+19,597.2276840000001,24.438242244482318,7.71028244765591e-12,0.20546353082557905,5.384153707552282,56.705957791588915
UGC04305,2.76,32.7,3.27,15.11,33.07,0.0,8.51736e+19,731.3795540000001,27.04402991419733,8.586927803920463e-12,0.21682957021041627,5.129972075821806,61.25321778361532
UGC04305,3.01,32.8,3.21,17.63,34.11,0.0,9.28886e+19,846.0232659999999,29.086479092526822,9.107934299795668e-12,0.22331070764998653,4.996659386113737,65.01761371297394
UGC04305,3.27,33.2,3.21,19.74,33.92,0.0,1.009122e+20,918.928144,30.313827603916994,9.10621455086699e-12,0.2232896240284031,4.997080464811255,67.76398657803172
UGC04305,3.51,32.1,3.23,22.06,33.27,0.0,1.083186e+20,995.8143340000001,31.556526012855095,9.193382613881644e-12,0.22435578423259897,4.975886882800043,70.39218338888816
UGC04305,3.76,30.1,3.16,23.37,32.39,0.0,1.160336e+20,1028.748466,32.07410896657926,8.865953189420996e-12,0.22032426003393027,5.057110335800408,72.1283196833769
UGC04305,4.02,32.3,3.16,24.68,31.18,0.0,1.2405719999999998e+20,1056.310904,32.500936971109,8.514708569917747e-12,0.215915836563908,5.149413268751584,73.75216190041198
UGC04305,4.26,33.6,3.12,25.38,30.16,0.0,1.314636e+20,1062.572176,32.59711913651266,8.082634097955633e-12,0.21036624868738005,5.271131866399152,74.83954875106268
UGC04305,4.52,35.1,3.12,25.99,29.51,0.0,1.3948719999999998e+20,1076.066546,32.80345326333799,7.714446529860805e-12,0.2055190055473686,5.3828445838090735,76.10715458453454
UGC04305,4.77,35.3,3.12,26.59,29.25,0.0,1.4720219999999998e+20,1100.5868500000001,33.175093820515414,7.476701095499934e-12,0.20232735895356163,5.459334433683628,77.51433214228449
UGC04305,5.02,35.2,3.13,26.9,29.1,0.0,1.549172e+20,1113.1426,33.36379175093862,7.1854035575133026e-12,0.19834679420365206,5.558192700407192,78.65787356541163
